exp_name,sample_dir,inference_type,ckpt_step,fid50k,num_steps,steps_per_pass,sampler,hidden_schedule_max_t,hidden_sphere_clamp,encode_linear_start_t,encode_fixed_start_t,encode_reground_t_fix,reground_fixed_enc_noise,reground_fixed_cond_noise,reground_shared_noise,recycle_t_fix,model_type,use_hidden_tokens,num_hidden_tokens,share_timestep_embedder,share_patch_embedder,use_per_token_encoding,hidden_weight,hidden_cos_weight,hidden_reg_weight,hidden_same_t_as_img,normalize_hidden,noisy_img_encode,hidden_grad_dyn_scale,hidden_grad_static_scale,hidden_t_shift_init,hidden_t_shift_final,hidden_t_shift_warmup,hidden_loss_warmup_start,hidden_loss_warmup_end,use_encode_mode_emb,hidden_guidance_scale,use_repa,repa_weight,repa_mode,semantic_weight,train_max_steps,weight_init,config,timestamp,cfg_scale,hidden_rep_guidance
v2_finetune_no_hidden_2000000,lightningdit-b-1-ckpt-2000000-euler-100-balanced-hsched_linear,linear,2000000,8.744380541038822,100,,euler,,False,,,,,,,,LightningDiT-B/1,False,,False,True,True,,,,False,True,,,,,,,,,,,True,0.5,cos_mse,2.0,2000000,outputs/train/sfd_b_h200_finetune/checkpoints/0400000.pt,configs/sfd/hidden_b_h200/v2_finetune_no_hidden.yaml,2026-03-04T22:28:01,,
v2_finetune_no_hidden_1620000,lightningdit-b-1-ckpt-1620000-euler-100-balanced-hsched_linear,linear,1620000,8.765505372845382,100,,euler,,False,,,,,,,,LightningDiT-B/1,False,,False,True,True,,,,False,True,False,,,,,,,,False,,True,0.5,cos_mse,2.0,2000000,outputs/train/sfd_b_h200_finetune/checkpoints/0400000.pt,configs/sfd/hidden_b_h200/v2_finetune_no_hidden.yaml,2026-03-17T23:01:53,,
v4_mse01_cos001_0240000,hiddenlightningdit_b_1_h8-ckpt-0240000-euler-100-balanced-hsched_linear-hsphereclamp,linear,240000,8.767445488848807,100,,euler,,True,,,,,,,,HiddenLightningDiT_B_1_H8,True,,True,True,True,0.1,0.01,0.01,False,True,,,,,,,,,,,True,0.5,cos_mse,2.0,300000,outputs/train/v2_finetune_no_hidden/checkpoints/1540000.pt,configs/sfd/hidden_b_h200_from_ft/v4_mse01_cos001.yaml,2026-03-11T21:34:52,,
v4_mse002_cos0005_curriculum_0080000,hiddenlightningdit_b_1_h8-ckpt-0080000-euler-100-balanced-hsched_linear-hsphereclamp,linear,80000,8.778131880312458,100,,euler,,True,,,,,,,,HiddenLightningDiT_B_1_H8,True,,True,True,True,0.02,0.005,0.01,False,True,False,,,2.0,0.5,30000,20000,50000,,,True,0.5,cos_mse,2.0,200000,outputs/train/v2_finetune_no_hidden/checkpoints/1540000.pt,configs/sfd/hidden_b_h200_from_ft/v4_mse002_cos0005_curriculum.yaml,2026-03-16T05:10:06,,
v4_mse01_cos001_noisy_enc_0040000,hiddenlightningdit_b_1_h8-ckpt-0040000-euler-100-balanced-hsched_linear-hsphereclamp,linear,40000,8.789379198556048,100,,euler,,True,,,,,,,,HiddenLightningDiT_B_1_H8,True,,True,True,True,0.1,0.01,0.01,False,True,,,,,,,,,,,True,0.5,cos_mse,2.0,300000,outputs/train/v2_finetune_no_hidden/checkpoints/1540000.pt,configs/sfd/hidden_b_h200_from_ft/v4_mse01_cos001_noisy_enc.yaml,2026-03-11T22:56:22,,
v2_finetune_no_hidden_1600000,lightningdit-b-1-ckpt-1600000-euler-100-balanced-hsched_linear,linear,1600000,8.79065813003075,100,,euler,,False,,,,,,,,LightningDiT-B/1,False,,False,True,True,,,,False,True,,,,,,,,,,,True,0.5,cos_mse,2.0,2000000,outputs/train/sfd_b_h200_finetune/checkpoints/0400000.pt,configs/sfd/hidden_b_h200/v2_finetune_no_hidden.yaml,2026-03-04T23:16:05,,
v2_finetune_no_hidden_1700000,lightningdit-b-1-ckpt-1700000-euler-100-balanced-hsched_linear,linear,1700000,8.792176631607845,100,,euler,,False,,,,,,,,LightningDiT-B/1,False,,False,True,True,,,,False,True,,,,,,,,,,,True,0.5,cos_mse,2.0,2000000,outputs/train/sfd_b_h200_finetune/checkpoints/0400000.pt,configs/sfd/hidden_b_h200/v2_finetune_no_hidden.yaml,2026-03-09T13:30:55,,
v4_base_mse02_0120000,hiddenlightningdit_b_1_h8-ckpt-0120000-euler-100-balanced-hsphereclamp-enclin0.00,encodelinear,120000,8.792460173314339,100,,euler,,True,0.0,,,,,,,HiddenLightningDiT_B_1_H8,True,,True,True,True,0.2,0.0,0.01,False,True,,,,,,,,,,,True,0.5,cos_mse,2.0,300000,outputs/train/v2_finetune_no_hidden/checkpoints/1540000.pt,configs/sfd/hidden_b_h200_from_ft/v4_base_mse02.yaml,2026-03-12T22:21:00,,
v2_finetune_no_hidden_1580000,lightningdit-b-1-ckpt-1580000-euler-100-balanced-hsched_linear,linear,1580000,8.79551298022443,100,,euler,,False,,,,,,,,LightningDiT-B/1,False,,False,True,True,,,,False,True,False,,,,,,,,False,,True,0.5,cos_mse,2.0,2000000,outputs/train/sfd_b_h200_finetune/checkpoints/0400000.pt,configs/sfd/hidden_b_h200/v2_finetune_no_hidden.yaml,2026-03-17T22:42:47,,
v2_finetune_no_hidden_1640000,lightningdit-b-1-ckpt-1640000-euler-100-balanced-hsched_linear,linear,1640000,8.796112742109415,100,,euler,,False,,,,,,,,LightningDiT-B/1,False,,False,True,True,,,,False,True,False,,,,,,,,False,,True,0.5,cos_mse,2.0,2000000,outputs/train/sfd_b_h200_finetune/checkpoints/0400000.pt,configs/sfd/hidden_b_h200/v2_finetune_no_hidden.yaml,2026-03-19T04:35:10,,
v4_mse002_cos0005_curriculum_enc_mode_emb_0080000,hiddenlightningdit_b_1_h8-ckpt-0080000-euler-100-balanced-hsched_linear-hsphereclamp,linear,80000,8.796149358482978,100,,euler,,True,,,,,,,,HiddenLightningDiT_B_1_H8,True,,True,True,True,0.02,0.005,0.01,False,True,False,,,2.0,0.5,30000,20000,50000,True,,True,0.5,cos_mse,2.0,200000,outputs/train/v2_finetune_no_hidden/checkpoints/1540000.pt,configs/sfd/hidden_b_h200_from_ft/v4_mse002_cos0005_curriculum_enc_mode_emb.yaml,2026-03-20T08:01:10,,
v4_1_mse01_cos001_noisy_enc_curriculum_slow_repg_1p5_0060000,hiddenlightningdit_b_1_h8-ckpt-0060000-euler-100-balanced-hsched_linear-hsphereclamp,linear,60000,8.8033920687879,100,,euler,,True,,,,,,,,HiddenLightningDiT_B_1_H8,True,,True,True,True,0.1,0.01,0.01,False,True,True,,,2.0,0.5,60000,20000,50000,False,1.5,True,0.5,cos_mse,2.0,100000,outputs/train/v2_finetune_no_hidden/checkpoints/1540000.pt,configs/sfd/hidden_b_h200_from_ft/v4_1_mse01_cos001_noisy_enc_curriculum_slow_repg_1p5.yaml,2026-03-24T00:38:25,,
v4_1_mse01_cos001_noisy_enc_curriculum_hgd_scale_4_repg_1p5_0060000,hiddenlightningdit_b_1_h8-ckpt-0060000-euler-100-balanced-hsched_linear-hsphereclamp,linear,60000,8.819659292987467,100,,euler,,True,,,,,,,,HiddenLightningDiT_B_1_H8,True,,True,True,True,0.1,0.01,0.01,False,True,True,4.0,,2.0,0.5,30000,20000,50000,False,1.5,True,0.5,cos_mse,2.0,100000,outputs/train/v2_finetune_no_hidden/checkpoints/1540000.pt,configs/sfd/hidden_b_h200_from_ft/v4_1_mse01_cos001_noisy_enc_curriculum_hgd_scale_4_repg_1p5.yaml,2026-03-24T00:52:42,,
v4_mse002_cos0005_curriculum_5_05_40k_0060000,hiddenlightningdit_b_1_h8-ckpt-0060000-euler-100-balanced-hsched_linear-hsphereclamp,linear,60000,8.835052374147779,100,,euler,,True,,,,,,,,HiddenLightningDiT_B_1_H8,True,,True,True,True,0.02,0.005,0.01,False,True,False,,,5.0,0.5,40000,20000,50000,False,,True,0.5,cos_mse,2.0,100000,outputs/train/v2_finetune_no_hidden/checkpoints/1540000.pt,configs/sfd/hidden_b_h200_from_ft/v4_mse002_cos0005_curriculum_5_05_40k.yaml,2026-03-18T00:27:37,,
v4_mse002_cos0005_curriculum_0100000,hiddenlightningdit_b_1_h8-ckpt-0100000-euler-100-balanced-hsched_linear-hsphereclamp,linear,100000,8.84709293552038,100,,euler,,True,,,,,,,,HiddenLightningDiT_B_1_H8,True,,True,True,True,0.02,0.005,0.01,False,True,False,,,2.0,0.5,30000,20000,50000,,,True,0.5,cos_mse,2.0,200000,outputs/train/v2_finetune_no_hidden/checkpoints/1540000.pt,configs/sfd/hidden_b_h200_from_ft/v4_mse002_cos0005_curriculum.yaml,2026-03-16T05:12:21,,
v4_base_mse02_0240000,hiddenlightningdit_b_1_h8-ckpt-0240000-euler-100-balanced-hsched_linear-hsphereclamp,linear,240000,8.850575058610502,100,,euler,,True,,,,,,,,HiddenLightningDiT_B_1_H8,True,,True,True,True,0.2,0.0,0.01,False,True,,,,,,,,,,,True,0.5,cos_mse,2.0,300000,outputs/train/v2_finetune_no_hidden/checkpoints/1540000.pt,configs/sfd/hidden_b_h200_from_ft/v4_base_mse02.yaml,2026-03-11T21:19:33,,
v4_mse01_cos001_noisy_enc_curriculum_hgs_scale_2_0020000,hiddenlightningdit_b_1_h8-ckpt-0020000-euler-100-balanced-hsched_linear-hsphereclamp,linear,20000,8.856914464884369,100,,euler,,True,,,,,,,,HiddenLightningDiT_B_1_H8,True,,True,True,True,0.1,0.01,0.01,False,True,True,,2.0,2.0,0.5,30000,20000,50000,False,,True,0.5,cos_mse,2.0,120000,outputs/train/v2_finetune_no_hidden/checkpoints/1540000.pt,configs/sfd/hidden_b_h200_from_ft/v4_mse01_cos001_noisy_enc_curriculum_hgs_scale_2.yaml,2026-03-18T20:48:59,,
v4_base_h16_mse02_0180000,hiddenlightningdit_b_1_h16-ckpt-0180000-euler-100-balanced-hsched_linear-hsphereclamp,linear,180000,8.863978783013977,100,,euler,,True,,,,,,,,HiddenLightningDiT_B_1_H16,True,,True,True,True,0.2,0.0,0.01,False,True,,,,,,,,,,,True,0.5,cos_mse,2.0,300000,outputs/train/v2_finetune_no_hidden/checkpoints/1540000.pt,configs/sfd/hidden_b_h200_from_ft/v4_base_h16_mse02.yaml,2026-03-09T15:15:05,,
v4_base_h16_mse02_0240000,hiddenlightningdit_b_1_h16-ckpt-0240000-euler-100-balanced-hsched_linear-hsphereclamp,linear,240000,8.886859541892477,100,,euler,,True,,,,,,,,HiddenLightningDiT_B_1_H16,True,,True,True,True,0.2,0.0,0.01,False,True,,,,,,,,,,,True,0.5,cos_mse,2.0,300000,outputs/train/v2_finetune_no_hidden/checkpoints/1540000.pt,configs/sfd/hidden_b_h200_from_ft/v4_base_h16_mse02.yaml,2026-03-11T22:16:46,,
v4_mse01_cos001_0060000,hiddenlightningdit_b_1_h8-ckpt-0060000-euler-100-balanced-hsched_linear-hsphereclamp,linear,60000,8.928397864241106,100,,euler,,True,,,,,,,,HiddenLightningDiT_B_1_H8,True,,True,True,True,0.1,0.01,0.01,False,True,,,,,,,,,,,True,0.5,cos_mse,2.0,200000,outputs/train/v2_finetune_no_hidden/checkpoints/1540000.pt,configs/sfd/hidden_b_h200_from_ft/v4_mse01_cos001.yaml,2026-03-05T01:05:44,,
v4_mse01_cos001_0180000,hiddenlightningdit_b_1_h8-ckpt-0180000-euler-100-balanced-hsched_linear-hsphereclamp,linear,180000,8.93271400206038,100,,euler,,True,,,,,,,,HiddenLightningDiT_B_1_H8,True,,True,True,True,0.1,0.01,0.01,False,True,,,,,,,,,,,True,0.5,cos_mse,2.0,300000,outputs/train/v2_finetune_no_hidden/checkpoints/1540000.pt,configs/sfd/hidden_b_h200_from_ft/v4_mse01_cos001.yaml,2026-03-09T15:14:58,,
v4_base_mse02_0120000,hiddenlightningdit_b_1_h8-ckpt-0120000-euler-100-balanced-hsphereclamp-enclin0.50,encodelinear,120000,8.935350825818148,100,,euler,,True,0.5,,,,,,,HiddenLightningDiT_B_1_H8,True,,True,True,True,0.2,0.0,0.01,False,True,,,,,,,,,,,True,0.5,cos_mse,2.0,300000,outputs/train/v2_finetune_no_hidden/checkpoints/1540000.pt,configs/sfd/hidden_b_h200_from_ft/v4_base_mse02.yaml,2026-03-12T22:09:50,,
v4_mse002_cos0005_curriculum_5_05_40k_0080000,hiddenlightningdit_b_1_h8-ckpt-0080000-euler-100-balanced-hsched_linear-hsphereclamp,linear,80000,8.942551569406874,100,,euler,,True,,,,,,,,HiddenLightningDiT_B_1_H8,True,,True,True,True,0.02,0.005,0.01,False,True,False,,,5.0,0.5,40000,20000,50000,False,,True,0.5,cos_mse,2.0,100000,outputs/train/v2_finetune_no_hidden/checkpoints/1540000.pt,configs/sfd/hidden_b_h200_from_ft/v4_mse002_cos0005_curriculum_5_05_40k.yaml,2026-03-19T06:51:49,,
v4_mse002_cos0005_curriculum_0040000,hiddenlightningdit_b_1_h8-ckpt-0040000-euler-100-balanced-hsched_linear-hsphereclamp,linear,40000,8.953076433957904,100,,euler,,True,,,,,,,,HiddenLightningDiT_B_1_H8,True,,True,True,True,0.02,0.005,0.01,False,True,False,,,2.0,0.5,30000,20000,50000,False,,True,0.5,cos_mse,2.0,200000,outputs/train/v2_finetune_no_hidden/checkpoints/1540000.pt,configs/sfd/hidden_b_h200_from_ft/v4_mse002_cos0005_curriculum.yaml,2026-03-18T13:56:56,,
v4_mse01_cos001_0100000,hiddenlightningdit_b_1_h8-ckpt-0100000-euler-100-balanced-hsched_linear-hsphereclamp,linear,100000,8.9610047923465,100,,euler,,True,,,,,,,,HiddenLightningDiT_B_1_H8,True,,True,True,True,0.1,0.01,0.01,False,True,,,,,,,,,,,True,0.5,cos_mse,2.0,300000,outputs/train/v2_finetune_no_hidden/checkpoints/1540000.pt,configs/sfd/hidden_b_h200_from_ft/v4_mse01_cos001.yaml,2026-03-11T22:38:20,,
v4_noisy_enc_curriculum_hgd_scale_4_no_hloss_r3_0060000,hiddenlightningdit_b_1_h8-ckpt-0060000-euler-100-balanced-hsched_linear-hsphereclamp,linear,60000,8.967844403632512,100,,euler,,True,,,,,,,,HiddenLightningDiT_B_1_H8,True,,True,True,True,0.0,0.0,0.01,False,True,True,4.0,,2.0,0.5,30000,20000,50000,False,,True,0.5,cos_mse,2.0,100000,outputs/train/v2_finetune_no_hidden/checkpoints/1540000.pt,configs/sfd/hidden_b_h200_from_ft/v4_noisy_enc_curriculum_hgd_scale_4_no_hloss_r3.yaml,2026-03-25T17:41:20,,
v4_base_h16_mse02_0060000,hiddenlightningdit_b_1_h16-ckpt-0060000-euler-100-balanced-hsched_linear-hsphereclamp,linear,60000,8.97589238854664,100,,euler,,True,,,,,,,,HiddenLightningDiT_B_1_H16,True,,True,True,True,0.2,0.0,0.01,False,True,,,,,,,,,,,True,0.5,cos_mse,2.0,200000,outputs/train/v2_finetune_no_hidden/checkpoints/1540000.pt,configs/sfd/hidden_b_h200_from_ft/v4_base_h16_mse02.yaml,2026-03-05T01:12:35,,
v4_mse01_cos001_same_t_0180000,hiddenlightningdit_b_1_h8-ckpt-0180000-euler-100-balanced-hsched_linear-hsphereclamp,linear,180000,8.980665139991345,100,,euler,,True,,,,,,,,HiddenLightningDiT_B_1_H8,True,,True,True,True,0.1,0.01,0.01,True,True,,,,,,,,,,,True,0.5,cos_mse,2.0,300000,outputs/train/v2_finetune_no_hidden/checkpoints/1540000.pt,configs/sfd/hidden_b_h200_from_ft/v4_mse01_cos001_same_t.yaml,2026-03-09T15:12:05,,
v4_base_mse02_0060000,hiddenlightningdit_b_1_h8-ckpt-0060000-euler-100-balanced-hsched_linear-hsphereclamp,linear,60000,8.999685239217285,100,,euler,,True,,,,,,,,HiddenLightningDiT_B_1_H8,True,,True,True,True,0.2,0.0,0.01,False,True,,,,,,,,,,,True,0.5,cos_mse,2.0,200000,outputs/train/v2_finetune_no_hidden/checkpoints/1540000.pt,configs/sfd/hidden_b_h200_from_ft/v4_base_mse02.yaml,2026-03-05T01:20:44,,
v4_mse01_cos001_same_t_0060000,hiddenlightningdit_b_1_h8-ckpt-0060000-euler-100-balanced-hsched_linear-hsphereclamp,linear,60000,9.015471381150292,100,,euler,,True,,,,,,,,HiddenLightningDiT_B_1_H8,True,,True,True,True,0.1,0.01,0.01,True,True,,,,,,,,,,,True,0.5,cos_mse,2.0,200000,outputs/train/v2_finetune_no_hidden/checkpoints/1540000.pt,configs/sfd/hidden_b_h200_from_ft/v4_mse01_cos001_same_t.yaml,2026-03-05T01:04:02,,
v4_mse01_cos001_noisy_enc_0060000,hiddenlightningdit_b_1_h8-ckpt-0060000-euler-100-balanced-hsched_linear-hsphereclamp,linear,60000,9.048711742783098,100,,euler,,True,,,,,,,,HiddenLightningDiT_B_1_H8,True,,True,True,True,0.1,0.01,0.01,False,True,,,,,,,,,,,True,0.5,cos_mse,2.0,300000,outputs/train/v2_finetune_no_hidden/checkpoints/1540000.pt,configs/sfd/hidden_b_h200_from_ft/v4_mse01_cos001_noisy_enc.yaml,2026-03-11T23:08:36,,
v4_base_mse02_0120000,hiddenlightningdit_b_1_h8-ckpt-0120000-euler-100-balanced-hsphereclamp-enclin0.60,encodelinear,120000,9.063546653997946,100,,euler,,True,0.6,,,,,,,HiddenLightningDiT_B_1_H8,True,,True,True,True,0.2,0.0,0.01,False,True,,,,,,,,,,,True,0.5,cos_mse,2.0,300000,outputs/train/v2_finetune_no_hidden/checkpoints/1540000.pt,configs/sfd/hidden_b_h200_from_ft/v4_base_mse02.yaml,2026-03-12T22:35:06,,
v2_finetune_no_hidden_1540000,lightningdit-b-1-ckpt-1540000-euler-100-balanced-hsched_linear,linear,1540000,9.06922306651984,100,,euler,,False,,,,,,,,LightningDiT-B/1,False,,False,True,True,,,,False,True,False,,,,,,,,False,,True,0.5,cos_mse,2.0,2000000,outputs/train/sfd_b_h200_finetune/checkpoints/0400000.pt,configs/sfd/hidden_b_h200/v2_finetune_no_hidden.yaml,2026-03-19T04:39:17,,
v4_base_mse02_0180000,hiddenlightningdit_b_1_h8-ckpt-0180000-euler-100-balanced-hsched_linear-hsphereclamp,linear,180000,9.083605556378984,100,,euler,,True,,,,,,,,HiddenLightningDiT_B_1_H8,True,,True,True,True,0.2,0.0,0.01,False,True,,,,,,,,,,,True,0.5,cos_mse,2.0,300000,outputs/train/v2_finetune_no_hidden/checkpoints/1540000.pt,configs/sfd/hidden_b_h200_from_ft/v4_base_mse02.yaml,2026-03-09T14:52:15,,
v4_mse01_cos001_noisy_enc_curriculum_hgs_scale_2_0080000,hiddenlightningdit_b_1_h8-ckpt-0080000-euler-100-balanced-hsched_linear-hsphereclamp,linear,80000,9.109772673465045,100,,euler,,True,,,,,,,,HiddenLightningDiT_B_1_H8,True,,True,True,True,0.1,0.01,0.01,False,True,True,,2.0,2.0,0.5,30000,20000,50000,False,,True,0.5,cos_mse,2.0,120000,outputs/train/v2_finetune_no_hidden/checkpoints/1540000.pt,configs/sfd/hidden_b_h200_from_ft/v4_mse01_cos001_noisy_enc_curriculum_hgs_scale_2.yaml,2026-03-19T06:44:38,,
v4_mse01_cos001_merged_noisy_enc_0060000,hiddenlightningdit_b_1_h8-ckpt-0060000-euler-100-balanced-hsched_linear-hsphereclamp,linear,60000,9.118596930051638,100,,euler,,True,,,,,,,,HiddenLightningDiT_B_1_H8,True,,True,True,True,0.1,0.01,0.01,False,True,,,,,,,,,,,True,0.5,cos_mse,2.0,300000,outputs/train/v2_finetune_no_hidden/checkpoints/1540000.pt,configs/sfd/hidden_b_h200_from_ft/v4_mse01_cos001_merged_noisy_enc.yaml,2026-03-12T03:21:36,,
v4_mse01_cos001_merged_0100000,hiddenlightningdit_b_1_h8-ckpt-0100000-euler-100-balanced-hsched_linear-hsphereclamp,linear,100000,9.203861148695296,100,,euler,,True,,,,,,,,HiddenLightningDiT_B_1_H8,True,,True,True,True,0.1,0.01,0.01,False,True,,,,,,,,,,,True,0.5,cos_mse,2.0,300000,outputs/train/v2_finetune_no_hidden/checkpoints/1540000.pt,configs/sfd/hidden_b_h200_from_ft/v4_mse01_cos001_merged.yaml,2026-03-12T03:10:58,,
v4_mse01_cos001_noisy_enc_curriculum_r3_0060000,hiddenlightningdit_b_1_h8-ckpt-0060000-euler-100-balanced-hsched_linear-hsphereclamp,linear,60000,9.212061039174614,100,,euler,,True,,,,,,,,HiddenLightningDiT_B_1_H8,True,,True,True,True,0.1,0.01,0.01,False,True,True,,,2.0,0.5,30000,20000,50000,False,,True,0.5,cos_mse,2.0,100000,outputs/train/v2_finetune_no_hidden/checkpoints/1540000.pt,configs/sfd/hidden_b_h200_from_ft/v4_mse01_cos001_noisy_enc_curriculum_r3.yaml,2026-03-25T17:56:11,,
v4_mse01_cos001_noisy_enc_curriculum_hgs_scale_1p5_0080000,hiddenlightningdit_b_1_h8-ckpt-0080000-euler-100-balanced-hsched_linear-hsphereclamp,linear,80000,9.256613212021762,100,,euler,,True,,,,,,,,HiddenLightningDiT_B_1_H8,True,,True,True,True,0.1,0.01,0.01,False,True,True,,1.5,2.0,0.5,30000,20000,50000,False,,True,0.5,cos_mse,2.0,120000,outputs/train/v2_finetune_no_hidden/checkpoints/1540000.pt,configs/sfd/hidden_b_h200_from_ft/v4_mse01_cos001_noisy_enc_curriculum_hgs_scale_1p5.yaml,2026-03-19T06:36:14,,
v4_mse002_cos0005_curriculum_5_05_40k_0040000,hiddenlightningdit_b_1_h8-ckpt-0040000-euler-100-balanced-hsched_linear-hsphereclamp,linear,40000,9.317024214067885,100,,euler,,True,,,,,,,,HiddenLightningDiT_B_1_H8,True,,True,True,True,0.02,0.005,0.01,False,True,False,,,5.0,0.5,40000,20000,50000,False,,True,0.5,cos_mse,2.0,100000,outputs/train/v2_finetune_no_hidden/checkpoints/1540000.pt,configs/sfd/hidden_b_h200_from_ft/v4_mse002_cos0005_curriculum_5_05_40k.yaml,2026-03-18T13:57:29,,
v4_mse01_cos001_noisy_enc_curriculum_0080000,hiddenlightningdit_b_1_h8-ckpt-0080000-euler-100-balanced-hsched_linear-hsphereclamp,linear,80000,9.337112496732288,100,,euler,,True,,,,,,,,HiddenLightningDiT_B_1_H8,True,,True,True,True,0.1,0.01,0.01,False,True,True,,,2.0,0.5,30000,20000,50000,,,True,0.5,cos_mse,2.0,120000,outputs/train/v2_finetune_no_hidden/checkpoints/1540000.pt,configs/sfd/hidden_b_h200_from_ft/v4_mse01_cos001_noisy_enc_curriculum.yaml,2026-03-16T04:48:29,,
v4_mse002_cos0005_curriculum_strong_shift_0060000,hiddenlightningdit_b_1_h8-ckpt-0060000-euler-100-balanced-hsched_linear-hsphereclamp,linear,60000,9.363819427120177,100,,euler,,True,,,,,,,,HiddenLightningDiT_B_1_H8,True,,True,True,True,0.02,0.005,0.01,False,True,False,,,6.0,1.0,30000,20000,50000,False,,True,0.5,cos_mse,2.0,200000,outputs/train/v2_finetune_no_hidden/checkpoints/1540000.pt,configs/sfd/hidden_b_h200_from_ft/v4_mse002_cos0005_curriculum_strong_shift.yaml,2026-03-18T00:36:00,,
v4_base_mse02_0120000,hiddenlightningdit_b_1_h8-ckpt-0120000-euler-100-balanced-hsphereclamp-enclin0.70,encodelinear,120000,9.364785402702694,100,,euler,,True,0.7,,,,,,,HiddenLightningDiT_B_1_H8,True,,True,True,True,0.2,0.0,0.01,False,True,,,,,,,,,,,True,0.5,cos_mse,2.0,300000,outputs/train/v2_finetune_no_hidden/checkpoints/1540000.pt,configs/sfd/hidden_b_h200_from_ft/v4_base_mse02.yaml,2026-03-12T05:53:28,,
v4_base_h16_mse02_0080000,hiddenlightningdit_b_1_h16-ckpt-0080000-euler-100-balanced-hsphereclamp-enclin0.50,encodelinear,80000,9.385747642750118,100,,euler,,True,0.7,,,,,,,HiddenLightningDiT_B_1_H16,True,,True,True,True,0.2,0.0,0.01,False,True,,,,,,,,,,,True,0.5,cos_mse,2.0,300000,outputs/train/v2_finetune_no_hidden/checkpoints/1540000.pt,configs/sfd/hidden_b_h200_from_ft/v4_base_h16_mse02.yaml,2026-03-09T22:15:15,,
v4_base_h16_mse02_merged_0120000,hiddenlightningdit_b_1_h16-ckpt-0120000-euler-100-balanced-hsched_linear-hsphereclamp,linear,120000,9.40277819284995,100,,euler,,True,,,,,,,,HiddenLightningDiT_B_1_H16,True,,True,True,True,0.2,0.0,0.01,False,True,,,,,,,,,,,True,0.5,cos_mse,2.0,300000,outputs/train/v2_finetune_no_hidden/checkpoints/1540000.pt,configs/sfd/hidden_b_h200_from_ft/v4_base_h16_mse02_merged.yaml,2026-03-12T03:07:55,,
v4_mse002_cos0005_curriculum_strong_shift_0040000,hiddenlightningdit_b_1_h8-ckpt-0040000-euler-100-balanced-hsched_linear-hsphereclamp,linear,40000,9.432737324752736,100,,euler,,True,,,,,,,,HiddenLightningDiT_B_1_H8,True,,True,True,True,0.02,0.005,0.01,False,True,False,,,6.0,1.0,30000,20000,50000,False,,True,0.5,cos_mse,2.0,200000,outputs/train/v2_finetune_no_hidden/checkpoints/1540000.pt,configs/sfd/hidden_b_h200_from_ft/v4_mse002_cos0005_curriculum_strong_shift.yaml,2026-03-18T13:57:59,,
e1_clean_enc_drop03_no_p3_0020000,hiddenlightningdit_b_1_h8-ckpt-0020000-euler-100-balanced-hsphereclamp-encreground0.50,encodereground,20000,9.697524968294317,100,,euler,,True,,,0.5,,,,,HiddenLightningDiT_B_1_H8,True,,True,True,True,0.0,0.0,0.01,False,True,False,,,2.0,0.5,30000,999999,999999,False,1.0,True,0.5,cos_mse,2.0,120000,outputs/train/v2_finetune_no_hidden/checkpoints/1540000.pt,configs/sfd/hidden_b_h200_from_ft/e1_clean_enc_drop03_no_p3.yaml,2026-03-31T11:55:23,,
v4_mse01_cos001_noisy_enc_curriculum_enc_mode_emb_0080000,hiddenlightningdit_b_1_h8-ckpt-0080000-euler-100-balanced-hsched_linear-hsphereclamp,linear,80000,9.712732322929355,100,,euler,,True,,,,,,,,HiddenLightningDiT_B_1_H8,True,,True,True,True,0.1,0.01,0.01,False,True,True,,,2.0,0.5,30000,20000,50000,True,,True,0.5,cos_mse,2.0,120000,outputs/train/v2_finetune_no_hidden/checkpoints/1540000.pt,configs/sfd/hidden_b_h200_from_ft/v4_mse01_cos001_noisy_enc_curriculum_enc_mode_emb.yaml,2026-03-19T06:37:04,,
v2_base_mse02_0400000,hiddenlightningdit_b_1_h8-ckpt-0400000-euler-100-balanced-hsched_linear-hsphereclamp,linear,400000,9.713077981582614,100,,euler,,True,,,,,,,,HiddenLightningDiT_B_1_H8,True,,True,True,True,0.2,0.0,0.01,False,True,,,,,,,,,,,True,0.5,cos_mse,2.0,600000,outputs/train/sfd_b_h200_finetune/checkpoints/0400000.pt,configs/sfd/hidden_b_h200/v2_base_mse02.yaml,2026-03-05T00:59:49,,
v2_finetune_no_hidden_0400000,lightningdit-b-1-ckpt-0400000-euler-100-balanced-hsched_linear,linear,400000,9.86214358312293,100,,euler,,False,,,,,,,,LightningDiT-B/1,False,,False,True,True,,,,False,True,,,,,,,,,,,True,0.5,cos_mse,2.0,2000000,outputs/train/sfd_b_h200_finetune/checkpoints/0400000.pt,configs/sfd/hidden_b_h200/v2_finetune_no_hidden.yaml,2026-03-04T22:35:27,,
v4_mse0001_noisy_enc_nocurr_shift1_repg_1p5_0060000,hiddenlightningdit_b_1_h8-ckpt-0060000-euler-100-balanced-hsphereclamp-recycle0.80,recycle,60000,10.068554531003826,100,,euler,,True,,,,False,False,,0.8,HiddenLightningDiT_B_1_H8,True,,True,True,True,0.001,0.0,0.01,False,True,True,,,1.0,1.0,0,0,0,False,1.5,True,0.5,cos_mse,2.0,100000,outputs/train/v2_finetune_no_hidden/checkpoints/1540000.pt,configs/sfd/hidden_b_h200_from_ft/v4_mse0001_noisy_enc_nocurr_shift1_repg_1p5.yaml,2026-04-01T05:23:57,,
